Brand,Model,Fuel_Type,Horsepower,CO2_g_km,MSRP_USD,Country,Month,Sales_Volume
Hyundai,Model C,Electric,453,122,70761,Italy,2020-09-30,937
Audi,Model E,Hybrid,347,190,38557,USA,2020-09-30,1945
BMW,Model A,Diesel,310,142,91724,UK,2020-09-30,524
Honda,Model B,Diesel,428,119,87831,Japan,2020-09-30,384
Toyota,Model A,Petrol,112,114,71370,Brazil,2020-09-30,754
Nissan,Model C,Diesel,317,138,47592,France,2020-09-30,496
Kia,Model E,Diesel,193,63,70817,USA,2020-09-30,386
BMW,Model A,Petrol,179,205,56543,Canada,2020-09-30,817
Volkswagen,Model E,Hybrid,141,145,53673,Spain,2020-09-30,269
Toyota,Model E,Petrol,394,154,80837,France,2020-09-30,1636
BMW,Model B,Hybrid,497,87,32791,Germany,2020-09-30,1505
Mercedes,Model E,Diesel,157,158,33661,France,2020-09-30,150
Toyota,Model B,Electric,242,194,67770,China,2020-09-30,215
Nissan,Model C,Electric,428,156,69307,UK,2020-09-30,323
Hyundai,Model B,Petrol,259,208,94255,Canada,2020-09-30,1860
Hyundai,Model D,Electric,314,94,43221,Japan,2020-09-30,1971
Toyota,Model C,Diesel,498,158,98082,USA,2020-09-30,152
Nissan,Model C,Petrol,196,223,45664,Germany,2020-09-30,1831
Volkswagen,Model D,Hybrid,78,208,116643,Spain,2020-09-30,167
Kia,Model B,Electric,90,115,118758,Japan,2020-09-30,1278
Audi,Model A,Electric,187,113,73011,Brazil,2020-09-30,1468
BMW,Model D,Diesel,283,57,60762,Japan,2020-09-30,629
Audi,Model A,Electric,210,75,29190,Italy,2020-09-30,1776
BMW,Model C,Diesel,387,226,69196,UK,2020-09-30,725
Honda,Model C,Hybrid,329,137,56124,France,2020-09-30,292
Nissan,Model C,Electric,264,100,110015,Italy,2020-09-30,1216
Volkswagen,Model D,Petrol,218,232,89755,UK,2020-09-30,376
Honda,Model B,Hybrid,402,213,103717,Italy,2020-09-30,182
Hyundai,Model E,Diesel,448,134,45946,Brazil,2020-09-30,748
Ford,Model E,Diesel,392,66,83441,Brazil,2020-09-30,391
BMW,Model E,Hybrid,461,109,65314,Italy,2020-09-30,1378
Ford,Model E,Hybrid,185,233,25610,Japan,2020-09-30,1319
Ford,Model A,Hybrid,286,200,28524,Spain,2020-09-30,1238
Audi,Model D,Hybrid,481,106,57365,Spain,2020-09-30,1297
Audi,Model C,Electric,428,123,42196,France,2020-09-30,513
Honda,Model B,Diesel,284,109,44588,France,2020-09-30,1939
Toyota,Model B,Electric,330,128,119464,Spain,2020-09-30,1096
Audi,Model D,Electric,411,178,97929,Spain,2020-09-30,1562
Toyota,Model C,Hybrid,393,51,23291,Brazil,2020-09-30,268
Audi,Model C,Diesel,167,131,26363,USA,2020-09-30,567
Volkswagen,Model A,Petrol,343,153,52185,China,2020-09-30,1565
Audi,Model E,Electric,280,172,55535,Spain,2020-09-30,356
Toyota,Model E,Hybrid,123,181,17079,Japan,2020-09-30,1916
Mercedes,Model D,Diesel,385,98,81240,Brazil,2020-09-30,1908
BMW,Model E,Electric,451,186,39607,Canada,2020-09-30,76
Audi,Model E,Petrol,335,169,111713,Canada,2020-09-30,134
Kia,Model E,Petrol,397,240,34644,China,2020-09-30,323
Toyota,Model A,Petrol,233,79,54787,France,2020-09-30,859
Honda,Model C,Diesel,96,50,98514,France,2020-09-30,532
Honda,Model D,Hybrid,142,90,53365,Canada,2020-09-30,454
Nissan,Model C,Diesel,483,243,47827,Brazil,2020-09-30,839
Audi,Model A,Hybrid,86,60,25819,UK,2020-09-30,537
Volkswagen,Model E,Electric,209,159,101944,Spain,2020-09-30,907
Nissan,Model A,Electric,451,52,26141,Canada,2020-09-30,795
BMW,Model E,Diesel,402,68,34842,Spain,2020-09-30,522
Nissan,Model B,Hybrid,444,160,70117,Italy,2020-09-30,240
Nissan,Model B,Petrol,305,204,57034,UK,2020-09-30,1740
Toyota,Model C,Electric,166,132,61398,China,2020-09-30,968
Nissan,Model A,Hybrid,489,248,81716,USA,2020-09-30,976
Mercedes,Model D,Hybrid,254,181,33982,UK,2020-09-30,1594
Volkswagen,Model C,Diesel,341,51,23291,Germany,2020-09-30,1766
Volkswagen,Model E,Hybrid,417,61,94935,Canada,2020-09-30,1058
Hyundai,Model B,Diesel,304,89,48289,Spain,2020-09-30,110
Mercedes,Model A,Petrol,269,137,55713,China,2020-09-30,1021
Honda,Model E,Diesel,140,134,81077,Brazil,2020-09-30,334
Mercedes,Model E,Hybrid,478,145,118990,Canada,2020-09-30,1915
Toyota,Model C,Hybrid,381,231,75278,Canada,2020-09-30,517
Toyota,Model B,Electric,423,75,19738,Germany,2020-09-30,1490
Honda,Model A,Electric,229,227,87901,Spain,2020-09-30,167
BMW,Model D,Electric,134,178,43423,USA,2020-09-30,1818
Volkswagen,Model A,Electric,465,94,66750,Canada,2020-09-30,256
Nissan,Model B,Electric,320,105,106630,Brazil,2020-09-30,1949
Audi,Model A,Hybrid,471,178,71566,USA,2020-09-30,1197
Nissan,Model C,Electric,359,160,44171,China,2020-09-30,871
Mercedes,Model B,Diesel,138,221,41928,Italy,2020-09-30,1142
Nissan,Model D,Diesel,190,145,28087,Italy,2020-09-30,1008
Toyota,Model E,Petrol,88,108,33029,Spain,2020-09-30,196
Toyota,Model D,Hybrid,475,221,113691,Japan,2020-09-30,713
Audi,Model A,Electric,129,196,66660,China,2020-09-30,13
Honda,Model C,Electric,411,227,109990,China,2020-09-30,1949
Hyundai,Model C,Electric,497,152,104604,Brazil,2020-09-30,322
Nissan,Model D,Electric,322,130,88858,USA,2020-09-30,1790
Hyundai,Model A,Electric,450,188,47256,USA,2020-09-30,1325
Nissan,Model E,Electric,263,190,75328,Germany,2020-09-30,1582
BMW,Model E,Diesel,141,168,96861,Japan,2020-09-30,1936
Hyundai,Model C,Diesel,214,209,81567,Canada,2020-09-30,198
Volkswagen,Model E,Diesel,324,55,53243,China,2020-09-30,1805
Toyota,Model D,Hybrid,150,120,82372,Spain,2020-09-30,294
Volkswagen,Model A,Electric,197,209,43863,Germany,2020-09-30,965
Audi,Model D,Petrol,139,107,67540,Germany,2020-09-30,877
Nissan,Model C,Petrol,173,91,42048,UK,2020-09-30,914
Audi,Model D,Hybrid,405,133,79478,France,2020-09-30,730
Hyundai,Model A,Petrol,372,132,92118,Spain,2020-09-30,272
Volkswagen,Model B,Hybrid,459,146,36972,USA,2020-09-30,559
Toyota,Model E,Diesel,180,245,75168,China,2020-09-30,1170
BMW,Model D,Electric,287,130,69210,Italy,2020-09-30,568
Hyundai,Model A,Electric,304,233,15626,Brazil,2020-09-30,293
Audi,Model C,Electric,188,237,62645,USA,2020-09-30,82
Nissan,Model D,Petrol,147,192,112480,China,2020-09-30,1282
BMW,Model A,Electric,99,209,33309,Spain,2020-09-30,382
Ford,Model E,Electric,231,181,42221,Italy,2020-09-30,431
Toyota,Model E,Petrol,392,110,84324,Spain,2020-09-30,294
Kia,Model A,Petrol,307,181,59801,Brazil,2020-09-30,1810
Toyota,Model C,Hybrid,327,93,91914,Italy,2020-09-30,1932
Mercedes,Model E,Electric,97,235,100694,UK,2020-09-30,1501
Honda,Model B,Hybrid,394,238,44620,Brazil,2020-09-30,1373
Audi,Model A,Diesel,336,67,82608,UK,2020-09-30,788
Kia,Model A,Electric,329,238,71420,UK,2020-09-30,319
BMW,Model D,Electric,444,184,19819,Germany,2020-09-30,364
Toyota,Model C,Diesel,226,95,20954,Brazil,2020-09-30,360
Hyundai,Model D,Petrol,274,246,115727,France,2020-09-30,139
Mercedes,Model A,Electric,242,222,58534,Japan,2020-09-30,1690
Honda,Model C,Electric,169,104,45534,Germany,2020-09-30,788
Audi,Model A,Petrol,331,221,65527,Brazil,2020-09-30,1159
Audi,Model E,Electric,224,236,69273,China,2020-09-30,1640
Mercedes,Model C,Electric,88,211,83693,Canada,2020-09-30,1630
Audi,Model D,Electric,189,65,81571,France,2020-09-30,754
Nissan,Model E,Diesel,226,249,107014,France,2020-09-30,742
Nissan,Model B,Electric,292,72,98491,Spain,2020-09-30,1125
Hyundai,Model D,Electric,90,138,70242,UK,2020-09-30,364
Ford,Model A,Diesel,199,190,29134,UK,2020-09-30,478
Nissan,Model B,Hybrid,236,220,55610,China,2020-09-30,562
Volkswagen,Model E,Hybrid,373,105,48509,Brazil,2020-09-30,633
Hyundai,Model C,Electric,269,207,28186,Canada,2020-09-30,773
BMW,Model C,Petrol,310,165,23170,UK,2020-09-30,107
Toyota,Model E,Electric,264,199,116525,China,2020-09-30,163
Volkswagen,Model C,Diesel,374,83,72992,Canada,2020-09-30,1701
Audi,Model C,Hybrid,193,53,64710,Brazil,2020-09-30,1144
Audi,Model E,Petrol,498,218,104282,France,2020-09-30,1706
Audi,Model C,Petrol,70,120,43072,UK,2020-09-30,1581
BMW,Model A,Petrol,469,53,67919,UK,2020-09-30,216
Nissan,Model E,Electric,125,214,94578,Japan,2020-09-30,285
Mercedes,Model D,Electric,147,71,113404,Italy,2020-09-30,1326
Toyota,Model E,Petrol,94,141,72552,France,2020-09-30,888
BMW,Model A,Electric,320,93,68277,Italy,2020-09-30,1939
Volkswagen,Model A,Electric,429,209,34976,Spain,2020-09-30,145
Ford,Model B,Hybrid,91,227,18623,Japan,2020-09-30,272
Kia,Model B,Hybrid,224,141,101861,Italy,2020-09-30,1797
Audi,Model C,Petrol,109,68,37304,USA,2020-09-30,389
Volkswagen,Model D,Petrol,100,74,119584,China,2020-09-30,64
Volkswagen,Model C,Diesel,487,213,80624,Spain,2020-09-30,1101
Hyundai,Model A,Petrol,223,92,49657,UK,2020-09-30,1412
Volkswagen,Model E,Diesel,311,154,49095,Germany,2020-09-30,1543
Honda,Model D,Petrol,232,101,43056,Spain,2020-09-30,1198
Toyota,Model A,Electric,81,121,37802,Brazil,2020-09-30,627
Honda,Model B,Diesel,385,141,76088,USA,2020-09-30,108
Audi,Model C,Petrol,289,54,20983,China,2020-09-30,1356
Mercedes,Model A,Electric,459,165,103771,France,2020-09-30,1522
Kia,Model E,Diesel,390,79,15310,Germany,2020-09-30,1683
BMW,Model D,Electric,390,64,104575,Germany,2020-09-30,1232
Ford,Model A,Electric,89,230,111551,France,2020-09-30,1165
BMW,Model E,Hybrid,427,112,92297,Brazil,2020-09-30,1153
Nissan,Model A,Petrol,301,60,70904,USA,2020-09-30,1581
Kia,Model A,Electric,369,123,92447,Germany,2020-09-30,1788
Kia,Model E,Hybrid,216,147,81915,Spain,2020-09-30,1478
Audi,Model D,Electric,123,217,38732,Canada,2020-09-30,627
Mercedes,Model C,Diesel,204,231,26745,Japan,2020-09-30,772
Kia,Model B,Diesel,260,118,63637,China,2020-09-30,1596
BMW,Model D,Hybrid,174,170,27542,Spain,2020-09-30,980
Volkswagen,Model E,Electric,392,111,17175,Brazil,2020-09-30,1542
Audi,Model A,Petrol,180,139,65428,USA,2020-09-30,69
Nissan,Model B,Petrol,416,66,70492,Japan,2020-09-30,1292
Ford,Model E,Diesel,314,95,31839,UK,2020-09-30,694
Nissan,Model D,Diesel,401,240,93337,USA,2020-09-30,799
Kia,Model C,Electric,489,131,95764,Canada,2020-09-30,745
Ford,Model D,Diesel,481,152,54957,France,2020-09-30,1864
Hyundai,Model B,Diesel,247,193,113319,China,2020-09-30,1607
Mercedes,Model B,Diesel,415,167,95543,China,2020-09-30,1379
Hyundai,Model A,Diesel,446,123,98884,Brazil,2020-09-30,1659
BMW,Model D,Electric,252,213,119377,Italy,2020-09-30,454
Ford,Model D,Diesel,132,187,97767,Italy,2020-09-30,281
Hyundai,Model B,Diesel,260,192,48772,China,2020-09-30,1046
Audi,Model B,Hybrid,235,59,73467,Canada,2020-09-30,1166
Mercedes,Model E,Petrol,100,239,86161,Italy,2020-09-30,893
BMW,Model D,Hybrid,469,111,109905,Canada,2020-09-30,1833
Audi,Model B,Electric,474,137,20844,USA,2020-09-30,1437
Toyota,Model B,Petrol,190,153,65539,Brazil,2020-09-30,1723
Kia,Model D,Hybrid,466,143,111509,Brazil,2020-09-30,766
Audi,Model A,Hybrid,270,218,47381,USA,2020-09-30,685
Mercedes,Model A,Hybrid,262,178,87586,France,2020-09-30,754
Kia,Model E,Hybrid,317,54,111540,Germany,2020-09-30,1918
BMW,Model C,Hybrid,94,224,51133,China,2020-09-30,302
Honda,Model D,Electric,424,61,69796,Brazil,2020-09-30,994
Mercedes,Model A,Hybrid,319,95,69481,UK,2020-09-30,1417
Hyundai,Model B,Diesel,111,79,117651,UK,2020-09-30,644
Mercedes,Model E,Hybrid,156,191,40900,Germany,2020-09-30,693
Hyundai,Model E,Diesel,496,141,37250,Spain,2020-09-30,1166
Honda,Model B,Petrol,443,240,109276,Canada,2020-09-30,673
Toyota,Model A,Diesel,490,139,54359,Japan,2020-09-30,1590
Ford,Model E,Electric,237,223,112157,Spain,2020-09-30,1446
Toyota,Model E,Electric,243,200,100848,Canada,2020-09-30,1730
Ford,Model E,Electric,460,124,87692,Brazil,2020-09-30,257
Ford,Model B,Petrol,116,148,94624,France,2020-09-30,814
Kia,Model A,Petrol,233,151,40862,Canada,2020-09-30,437
Mercedes,Model B,Diesel,186,114,25906,USA,2020-09-30,705
Ford,Model B,Hybrid,156,57,35332,Spain,2020-09-30,662
Mercedes,Model B,Electric,416,90,106257,USA,2020-09-30,1317
Kia,Model C,Diesel,419,130,70845,Canada,2020-09-30,1432
Volkswagen,Model D,Hybrid,216,83,118889,UK,2020-09-30,178
Volkswagen,Model C,Electric,363,194,83949,France,2020-09-30,175
Toyota,Model A,Hybrid,368,183,37465,Japan,2020-09-30,320
Hyundai,Model A,Diesel,409,83,38265,Canada,2020-09-30,1011
Mercedes,Model D,Hybrid,220,73,41225,UK,2020-09-30,1432
BMW,Model D,Diesel,495,203,56381,USA,2020-09-30,1559
Ford,Model A,Hybrid,477,211,66694,China,2020-09-30,1298
Hyundai,Model A,Petrol,208,52,17605,Brazil,2020-09-30,23
Volkswagen,Model D,Hybrid,491,193,70936,China,2020-09-30,186
Honda,Model A,Hybrid,153,115,30736,Spain,2020-09-30,1913
Kia,Model D,Electric,429,153,107322,Japan,2020-09-30,1708
BMW,Model B,Diesel,246,125,92212,Japan,2020-09-30,298
Volkswagen,Model E,Hybrid,194,213,27621,Germany,2020-09-30,1434
Honda,Model B,Diesel,390,179,60707,Italy,2020-09-30,393
Honda,Model D,Hybrid,91,67,91788,Japan,2020-09-30,1036
Volkswagen,Model A,Petrol,304,198,107369,Italy,2020-09-30,382
Toyota,Model D,Petrol,76,54,95303,UK,2020-09-30,1680
Volkswagen,Model C,Electric,92,100,69639,Canada,2020-09-30,240
Kia,Model D,Petrol,171,208,111866,Italy,2020-09-30,1087
Kia,Model D,Hybrid,360,87,71674,Japan,2020-09-30,849
Audi,Model C,Hybrid,322,186,40303,Canada,2020-09-30,1613
Honda,Model A,Electric,334,176,52344,France,2020-09-30,297
Ford,Model C,Hybrid,316,219,73544,Italy,2020-09-30,854
Nissan,Model B,Hybrid,280,128,35096,Canada,2020-09-30,86
Hyundai,Model C,Petrol,125,192,85670,Spain,2020-09-30,776
Mercedes,Model E,Hybrid,252,70,35133,Italy,2020-09-30,214
Mercedes,Model A,Diesel,377,109,88950,Germany,2020-09-30,1302
Hyundai,Model A,Electric,395,242,51734,UK,2020-09-30,1680
Toyota,Model A,Hybrid,467,65,111745,Japan,2020-09-30,1290
Toyota,Model D,Petrol,129,227,61255,China,2020-09-30,616
Ford,Model E,Hybrid,374,209,113100,Canada,2020-09-30,981
Nissan,Model B,Electric,445,92,28250,UK,2020-09-30,1517
Kia,Model D,Diesel,74,204,67217,France,2020-09-30,153
Ford,Model D,Electric,458,78,83841,USA,2020-09-30,951
Kia,Model C,Hybrid,367,143,28219,Brazil,2020-09-30,472
BMW,Model D,Electric,256,129,118037,France,2020-09-30,722
Hyundai,Model A,Electric,196,150,70910,Italy,2020-09-30,1544
Honda,Model A,Petrol,455,89,104395,USA,2020-09-30,1059
Mercedes,Model D,Electric,498,230,28690,UK,2020-09-30,71
Mercedes,Model D,Petrol,238,100,58273,Italy,2020-09-30,1474
Mercedes,Model A,Petrol,434,168,118801,Spain,2020-09-30,1187
Nissan,Model C,Petrol,186,234,90363,Italy,2020-09-30,1344
Nissan,Model A,Electric,341,194,86319,USA,2020-09-30,1406
Honda,Model C,Hybrid,336,131,26137,Italy,2020-09-30,1225
Volkswagen,Model D,Petrol,449,188,71501,Japan,2020-09-30,1428
Nissan,Model E,Electric,440,202,94128,Italy,2020-09-30,1062
Toyota,Model C,Petrol,436,229,59855,USA,2020-09-30,636
Mercedes,Model E,Petrol,99,121,85519,UK,2020-09-30,686
Volkswagen,Model B,Hybrid,439,120,111711,UK,2020-09-30,1079
Toyota,Model B,Electric,496,196,51222,Spain,2020-09-30,1001
Ford,Model D,Electric,199,178,55101,France,2020-09-30,1630
Volkswagen,Model A,Hybrid,405,126,77298,Germany,2020-09-30,1269
Audi,Model E,Diesel,186,130,100132,Germany,2020-09-30,37
Volkswagen,Model E,Diesel,165,55,26939,Germany,2020-09-30,458
Nissan,Model B,Diesel,362,85,23518,Germany,2020-09-30,622
BMW,Model E,Petrol,243,215,68397,Brazil,2020-09-30,1095
Honda,Model C,Electric,491,214,108891,Germany,2020-09-30,709
Mercedes,Model E,Diesel,145,188,112676,Italy,2020-09-30,384
Toyota,Model A,Hybrid,365,179,48552,Brazil,2020-09-30,646
Volkswagen,Model A,Hybrid,422,190,40913,China,2020-09-30,901
Hyundai,Model D,Hybrid,214,71,31165,Germany,2020-09-30,1577
Honda,Model A,Hybrid,437,249,87306,France,2020-09-30,1033
Kia,Model A,Electric,147,118,50680,Japan,2020-09-30,181
Nissan,Model A,Electric,463,158,49438,UK,2020-09-30,1076
Honda,Model C,Hybrid,166,97,43064,Germany,2020-09-30,1756
Honda,Model A,Diesel,436,81,118949,France,2020-09-30,735
Volkswagen,Model C,Hybrid,347,207,60336,USA,2020-09-30,244
Nissan,Model B,Petrol,356,100,20568,France,2020-09-30,1364
Kia,Model E,Petrol,120,120,115252,UK,2020-09-30,1995
Hyundai,Model C,Hybrid,345,148,56996,Germany,2020-09-30,1812
Toyota,Model A,Electric,159,62,39017,Italy,2020-09-30,633
Nissan,Model B,Petrol,431,120,118827,USA,2020-09-30,840
BMW,Model D,Hybrid,479,147,81289,Canada,2020-09-30,1215
Audi,Model D,Diesel,159,54,27549,China,2020-09-30,1503
Honda,Model D,Hybrid,119,138,104054,China,2020-09-30,514
Mercedes,Model A,Diesel,441,149,76298,Germany,2020-09-30,1927
Toyota,Model A,Hybrid,247,134,64574,Germany,2020-09-30,1654
Mercedes,Model A,Hybrid,205,200,82531,UK,2020-09-30,883
Kia,Model A,Hybrid,411,70,32956,UK,2020-09-30,1689
Mercedes,Model A,Electric,138,79,103773,Brazil,2020-09-30,333
Hyundai,Model C,Diesel,498,166,42113,USA,2020-09-30,621
Kia,Model D,Petrol,467,82,78977,Canada,2020-09-30,243
Toyota,Model A,Petrol,160,152,86793,UK,2020-09-30,494
Kia,Model A,Petrol,316,164,104717,UK,2020-09-30,1492
Toyota,Model D,Electric,362,107,18845,China,2020-09-30,206
Kia,Model B,Hybrid,288,108,86285,Brazil,2020-09-30,1888
Volkswagen,Model D,Diesel,447,197,24953,France,2020-09-30,756
Honda,Model C,Hybrid,372,229,44225,France,2020-09-30,262
BMW,Model C,Electric,276,76,91465,China,2020-09-30,451
Toyota,Model E,Hybrid,106,132,106907,Japan,2020-09-30,1690
Toyota,Model D,Diesel,97,181,104777,China,2020-09-30,524
BMW,Model D,Hybrid,464,204,110206,Brazil,2020-09-30,1360
BMW,Model D,Hybrid,163,226,17510,Brazil,2020-09-30,1361
BMW,Model A,Diesel,94,201,32381,Brazil,2020-09-30,202
Kia,Model E,Electric,142,137,83446,Brazil,2020-09-30,1617
BMW,Model B,Hybrid,195,100,103973,Germany,2020-09-30,654
Mercedes,Model D,Hybrid,309,153,48807,Japan,2020-09-30,711
Volkswagen,Model E,Petrol,297,82,99812,USA,2020-09-30,870
Honda,Model D,Electric,162,247,47697,Italy,2020-09-30,498
Volkswagen,Model A,Diesel,75,80,41564,Italy,2020-09-30,1762
Volkswagen,Model D,Diesel,358,239,28997,Spain,2020-09-30,1249
Nissan,Model E,Electric,210,218,29602,Germany,2020-09-30,1358
Hyundai,Model A,Hybrid,108,63,98819,Japan,2020-09-30,1340
Toyota,Model B,Diesel,442,53,119445,China,2020-09-30,226
BMW,Model B,Hybrid,305,221,67526,Japan,2020-09-30,722
Hyundai,Model C,Petrol,415,247,32816,USA,2020-09-30,1351
Nissan,Model A,Diesel,382,56,92810,Canada,2020-09-30,1125
BMW,Model A,Electric,476,149,35916,UK,2020-09-30,917
Hyundai,Model E,Electric,131,111,63027,UK,2020-09-30,819
Kia,Model D,Electric,154,183,39503,USA,2020-09-30,1838
Kia,Model E,Petrol,179,223,42418,Italy,2020-09-30,1639
Ford,Model A,Diesel,101,199,78604,UK,2020-09-30,1250
Mercedes,Model D,Diesel,414,201,42277,Spain,2020-09-30,90
Hyundai,Model B,Hybrid,108,239,96920,UK,2020-09-30,1102
Audi,Model A,Hybrid,156,103,15388,Canada,2020-09-30,207
Kia,Model D,Hybrid,419,219,97984,UK,2020-09-30,64
Honda,Model C,Electric,420,152,86525,Brazil,2020-09-30,916
Kia,Model B,Diesel,438,220,91596,France,2020-09-30,1424
Volkswagen,Model E,Petrol,394,88,97273,Spain,2020-09-30,14
Nissan,Model C,Diesel,160,110,68088,UK,2020-09-30,243
Ford,Model A,Hybrid,321,231,28398,Brazil,2020-09-30,1083
Mercedes,Model A,Hybrid,298,76,85984,USA,2020-09-30,684
Kia,Model B,Hybrid,415,104,96279,UK,2020-09-30,1573
Mercedes,Model E,Petrol,209,106,105149,Japan,2020-09-30,811
Honda,Model A,Electric,194,120,58356,Italy,2020-09-30,76
Volkswagen,Model D,Electric,115,93,79821,Brazil,2020-09-30,801
BMW,Model A,Hybrid,161,152,108782,China,2020-09-30,344
Volkswagen,Model A,Petrol,245,216,28641,France,2020-09-30,45
Nissan,Model B,Hybrid,215,169,112618,China,2020-09-30,171
Nissan,Model E,Hybrid,363,136,116676,USA,2020-09-30,1068
Volkswagen,Model D,Hybrid,334,228,35573,China,2020-09-30,572
Kia,Model C,Diesel,78,199,106220,Canada,2020-09-30,1731
Audi,Model D,Diesel,275,225,99678,Italy,2020-09-30,1873
Mercedes,Model B,Petrol,92,127,96072,Japan,2020-09-30,1172
Mercedes,Model C,Hybrid,189,232,27746,France,2020-09-30,313
Toyota,Model A,Petrol,469,219,20314,France,2020-09-30,1704
Hyundai,Model C,Petrol,233,101,29027,Brazil,2020-09-30,1166
Mercedes,Model C,Hybrid,471,103,91352,Italy,2020-09-30,707
Ford,Model C,Electric,211,216,57960,Japan,2020-09-30,1415
Mercedes,Model A,Hybrid,362,213,38376,UK,2020-09-30,1325
Toyota,Model A,Petrol,374,109,41115,Spain,2020-09-30,233
BMW,Model E,Electric,148,204,91960,USA,2020-09-30,420
Volkswagen,Model A,Electric,219,246,82056,USA,2020-09-30,1745
Honda,Model A,Hybrid,448,58,105706,France,2020-09-30,993
BMW,Model E,Diesel,438,156,71520,Brazil,2020-09-30,1447
BMW,Model D,Hybrid,290,182,56297,Spain,2020-09-30,1685
Kia,Model E,Hybrid,175,109,17063,USA,2020-09-30,1857
Hyundai,Model C,Electric,430,113,71137,Canada,2020-09-30,76
Toyota,Model E,Diesel,404,64,104971,France,2020-09-30,505
Ford,Model D,Hybrid,447,137,20724,USA,2020-09-30,823
Kia,Model B,Hybrid,346,185,97423,USA,2020-09-30,1424
Ford,Model B,Diesel,270,175,111024,UK,2020-09-30,1636
Audi,Model C,Electric,472,152,25705,France,2020-09-30,234
Volkswagen,Model E,Hybrid,308,70,52647,Canada,2020-09-30,877
Volkswagen,Model C,Diesel,364,207,24350,Germany,2020-09-30,234
Honda,Model D,Hybrid,338,233,62047,UK,2020-09-30,528
Honda,Model E,Diesel,456,129,18270,Canada,2020-09-30,151
Ford,Model D,Electric,72,201,44961,Canada,2020-09-30,238
Ford,Model B,Electric,246,83,71303,Japan,2020-09-30,1551
Kia,Model D,Electric,364,118,105479,Germany,2020-09-30,868
Honda,Model C,Electric,389,197,71956,Italy,2020-09-30,1318
Honda,Model A,Petrol,171,86,27678,China,2020-09-30,639
Kia,Model A,Petrol,493,187,17080,France,2020-09-30,1673
Mercedes,Model E,Hybrid,109,130,61684,Canada,2020-09-30,894
Nissan,Model C,Hybrid,246,134,93065,Japan,2020-09-30,952
Hyundai,Model B,Hybrid,458,161,73691,Germany,2020-09-30,1723
Hyundai,Model E,Petrol,457,79,109091,China,2020-09-30,777
Hyundai,Model A,Diesel,417,118,76832,China,2020-09-30,350
Mercedes,Model B,Electric,373,77,69974,UK,2020-09-30,45
Kia,Model C,Diesel,243,191,98945,Brazil,2020-09-30,760
Kia,Model E,Hybrid,451,248,40126,Japan,2020-09-30,1521
Ford,Model E,Hybrid,365,248,93996,Italy,2020-09-30,369
Volkswagen,Model B,Hybrid,128,235,68912,France,2020-09-30,1065
Kia,Model A,Diesel,486,181,36640,Canada,2020-09-30,491
Mercedes,Model E,Electric,225,137,47193,Brazil,2020-09-30,1685
Ford,Model D,Diesel,97,95,55443,Germany,2020-09-30,1192
